,CELL_NAME,IPI_TUNING_ERROR_RMS,FREQ_TUNING_ERROR_RMS,PRESYNAPTIC_TOTAL,PRESYNAPTIC_MISSING,W_PRE_E_TOTAL,W_PRE_I_TOTAL,W_PRE_E_MISSING,W_PRE_I_MISSING,DATA_RESPONSE_IPI_16_MS,DATA_RESPONSE_IPI_36_MS,DATA_RESPONSE_IPI_56_MS,DATA_RESPONSE_IPI_76_MS,DATA_RESPONSE_IPI_96_MS,MODEL_RESPONSE_IPI_16_MS,MODEL_RESPONSE_IPI_36_MS,MODEL_RESPONSE_IPI_56_MS,MODEL_RESPONSE_IPI_76_MS,MODEL_RESPONSE_IPI_96_MS,DATA_RESPONSE_FREQ_100_HZ,DATA_RESPONSE_FREQ_200_HZ,DATA_RESPONSE_FREQ_300_HZ,DATA_RESPONSE_FREQ_500_HZ,DATA_RESPONSE_FREQ_800_HZ,MODEL_RESPONSE_FREQ_100_HZ,MODEL_RESPONSE_FREQ_200_HZ,MODEL_RESPONSE_FREQ_300_HZ,MODEL_RESPONSE_FREQ_500_HZ,MODEL_RESPONSE_FREQ_800_HZ
0,38918_R,1.9310650847506965,0.4522519055369437,93,19,492.0,-208.0,6.0,-106.0,9.67732585342372,9.930738090238847,10.059487213321013,11.473163354154837,11.279146880269614,11.279146880269614,11.279146880269614,11.279146880269614,11.279146880269614,11.279146880269614,5.217696919188973,8.546456567184103,9.596349078261381,6.820425657740648,5.398695028881664,5.398695028881664,5.398695028881664,5.398695028881664,5.398695028881664,5.398695028881664
1,35916_R9,1.8942424569200271,1.5706911876011742,74,50,669.0,-295.0,390.0,-285.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
2,35916_R10,1.8983260806903965,1.5858962656238438,73,46,588.0,-289.0,256.0,-261.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
3,35916_R6,1.8949070460663693,1.5862777638322796,68,23,683.0,-72.0,118.0,-24.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
4,27936_R4,0.04975562022944155,0.39643396605717174,60,43,364.0,-24.0,327.0,-11.0,19.757261582966716,1.5544939467169472,-6.241359038469759,-4.2550760236723555,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,20.98139491208755,18.243549676867996,13.518764968921134,7.971215712991818,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355
5,35916_R13,1.893682179623461,1.5774491396721644,60,32,504.0,-283.0,120.0,-264.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
6,35916_R8,1.9066529307420628,1.6070359965706364,57,17,505.0,-115.0,10.0,-84.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
7,35916_L1,1.9022541958305663,1.5990541993148897,56,38,612.0,-26.0,540.0,-14.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
8,35916_R5,1.9215268779164372,1.6468640031122497,54,10,342.0,-85.0,4.0,-67.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
9,35916_L4,1.8884008624001427,1.6634049701077536,51,29,540.0,-36.0,480.0,-11.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
10,27936_L3,0.1022089000030222,1.2473488817083938,47,32,311.0,-33.0,287.0,-9.0,19.757261582966716,1.5544939467169472,-6.241359038469759,-4.2550760236723555,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,20.98139491208755,18.243549676867996,13.518764968921134,7.971215712991818,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355
11,35916_R14,1.9002692176938631,1.591399129828242,47,13,826.0,-237.0,8.0,-191.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
12,35916_R7,1.9066707540589074,1.6025877885888025,47,15,673.0,-235.0,8.0,-206.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
13,B1-3_R3,1.1682970591169357,1.406365670963246,46,17,20.0,-182.0,10.0,-26.0,17.39566239261251,12.325216633392715,9.665815323985155,7.353774070440401,4.987436491293817,4.987436491293817,4.987436491293817,4.987436491293817,4.987436491293817,4.987436491293817,1.939132977336841,8.138647505541018,17.854711813148224,-4.823556549891937,-3.9683100502967164,-3.9683100502967164,-3.9683100502967164,-3.9683100502967164,-3.9683100502967164,-3.9683100502967164
14,27936_L6,0.02367232616562754,0.21696547713683767,46,29,196.0,-20.0,154.0,-1.0,19.757261582966716,1.5544939467169472,-6.241359038469759,-4.2550760236723555,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,20.98139491208755,18.243549676867996,13.518764968921134,7.971215712991818,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355
15,21914_L1,1.2770953052096157,1.6145772119391881,45,24,126.0,-22.0,57.0,-19.0,12.43062681785362,15.719484403603808,18.951026306143046,17.206678014741282,14.606916166687844,14.606916166687844,14.606916166687844,14.606916166687844,14.606916166687844,14.606916166687844,-9.012203359560246,9.107474158920999,12.519778854610554,8.409597466945451,10.555917826580389,10.555917826580389,10.555917826580389,10.555917826580389,10.555917826580389,10.555917826580389
16,35916_R15,1.9210720576775064,1.7251043878076042,45,24,867.0,-309.0,651.0,-222.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
17,47261_L6,0.29716361803934427,0.7162741144999071,45,23,67.0,-20.0,53.0,-2.0,5.569357742218456,17.911398861131456,13.292985566771232,15.393599289035853,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,-1.8149854520425743,3.6146293598284562,11.94034986844339,4.618443937444209,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272
18,35916_R11,1.9746492179905923,1.9593619700897569,44,30,831.0,-221.0,810.0,-174.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
19,43299_L2,0.06470995004712829,0.7050727579324756,44,33,281.0,-8.0,259.0,-5.0,20.027086941750404,7.926595176047994,1.5650946784736104,2.4505119230456565,1.7149331776570373,1.7149331776570373,1.7149331776570373,1.7149331776570373,1.7149331776570373,1.7149331776570373,19.761055861057937,15.030566001828806,12.62709522091701,10.030853186941126,6.548436293829025,6.548436293829025,6.548436293829025,6.548436293829025,6.548436293829025,6.548436293829025
20,35916_R1,1.947624862931952,1.8527189536042394,43,28,1025.0,-304.0,929.0,-212.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
21,35916_R2,1.9962808376067789,1.9995091068561253,42,28,737.0,-260.0,727.0,-189.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
22,43299_R9,0.4015582136483357,1.2054690676096493,41,28,204.0,-6.0,174.0,-1.0,20.027086941750408,7.926595176047994,1.5650946784736113,2.4505119230456565,1.7149331776570382,1.7149331776570382,1.7149331776570382,1.7149331776570382,1.7149331776570382,1.7149331776570382,19.761055861057944,15.03056600182881,12.627095220917012,10.03085318694113,6.548436293829026,6.548436293829026,6.548436293829026,6.548436293829026,6.548436293829026,6.548436293829026
23,27936_L4,0.06132430363794106,0.209964819686466,41,27,140.0,-38.0,91.0,0.0,19.757261582966716,1.5544939467169472,-6.241359038469759,-4.2550760236723555,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,20.98139491208755,18.243549676867996,13.518764968921134,7.971215712991818,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355
24,47261_L4,0.17641442695601658,0.3237473031726179,40,19,125.0,-35.0,88.0,-5.0,5.569357742218456,17.911398861131456,13.292985566771232,15.393599289035853,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,-1.8149854520425743,3.6146293598284562,11.94034986844339,4.618443937444209,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272
25,35916_L5,1.9592505754379148,1.9013462245282637,40,26,781.0,-339.0,720.0,-257.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
26,27936_L1,0.09766319788329092,0.2549485267231278,40,23,112.0,-39.0,83.0,-1.0,19.757261582966716,1.5544939467169472,-6.241359038469759,-4.2550760236723555,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,20.98139491208755,18.243549676867996,13.518764968921134,7.971215712991818,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355
27,27936_R2,0.04971746473250647,0.12380096028600357,40,28,146.0,-29.0,101.0,-3.0,19.757261582966716,1.5544939467169472,-6.241359038469759,-4.2550760236723555,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,20.98139491208755,18.243549676867996,13.518764968921134,7.971215712991818,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355
28,47261_L3,0.06897348323460713,0.18669506628923943,39,19,110.0,-14.0,71.0,-6.0,5.569357742218456,17.911398861131456,13.292985566771232,15.393599289035853,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,-1.8149854520425743,3.6146293598284562,11.94034986844339,4.618443937444209,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272
29,27936_R3,0.1054628081443786,0.32079531238759634,39,27,137.0,-42.0,115.0,-10.0,19.757261582966716,1.5544939467169472,-6.241359038469759,-4.2550760236723555,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,-4.206871701595995,20.98139491208755,18.243549676867996,13.518764968921134,7.971215712991818,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355,3.1169045023480355
30,35916_L6,1.990207279285224,1.9885927159911634,38,28,821.0,-259.0,811.0,-211.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
31,35916_R12,1.9134764996950915,1.6748420739043024,38,20,900.0,-342.0,232.0,-167.0,-17.040994910218142,-13.394721514062912,-9.379029816217198,-12.07172142902503,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,-11.365904015587748,21.47692518072541,3.7604395358106477,0.6905415103827303,5.680380525218947,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073,0.5746785037386073
32,47261_L2,0.020549058711561975,0.08127325483591293,38,16,149.0,-19.0,92.0,-5.0,5.569357742218456,17.911398861131456,13.292985566771232,15.393599289035853,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,8.795376050642586,-1.8149854520425743,3.6146293598284562,11.94034986844339,4.618443937444209,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272,-0.005104070942629272
